datetime,parsing_unixtime,card,region,dealerName,sell_id,car_url,price,description,image,bodyType,color,engine,engineDisplacement,enginePower,fuelType,mileage,productionDate,vehicleTransmission,Владельцы,ПТС,Привод,Руль,Состояние,Таможня,public_date,nview,model_name_full,equipment_dict,confDict,card_type,brand,model_name,model_name2,name,sellerName
2021-04-15 12:04:05.063583+03:00,1618477445.0,Haval F7 I,Гурьевск,,№ 1102563725,https://auto.ru/cars/used/sale/haval/f7/1102563725-9f64eedb/,1 700 000 ₽,"Oтличное coстояниe, удобный в управлении, вмeситeльный и прocтоpный - пoдoйдeт, кaк для бoльшoй ceмьи (чeрный кожаный caлон, 6 пoдушек бeзопаснocти) и пpостo для комфоpтных пoездок. Панeль и бокoвая oтдeлкa в оснoвном из мягкoгo плaстика, что немaлoважно!, в нeкотoрых мeстax комбинирoваннa твердым плaстикoм. Панорамная крыша, регулируемый люк. Адаптивный круизконтроль, климатконтроль, светодиодные фары, датчик света, датчик дождя. Подогрев передних и задних сидений. Безключевой доступ. Все ТО пройдены по регламенту. Колеса зима и лето R-19 на легкосплавных дисках. Техническое состояние идеальное. Дополнительные вопросы по тел.",https://avatars.mds.yandex.net/get-autoru-vos/4391738/f75f72b8ccffa4148b19a0ae902107ac/1200x900n,внедорожник 5 дв.,белый,2.0 л / 190 л.с. / Бензин,2.0 л , 190 л.с. , Бензин,30 000 км,2019,роботизированная,1 владелец,Оригинал,полный,Левый,Не требует ремонта,Растаможен,22 февраля,485,Haval F7 I,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/4391738/f75f72b8ccffa4148b19a0ae902107ac/1200x900', 'km-age': 30000, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'F7', 'modelName': 'F7', 'power': 190, 'price': 1700000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'ROBOT', 'type': 'suv', 'year': 2019}",{},Б/у,Haval,F7,I,2.0 AMT (190 л.с.) 4WD,Частное лицо
2021-04-15 12:04:02.292252+03:00,1618477442.0,Haval H6 2014-2020,Великий Новгород,,№ 1102547923,https://auto.ru/cars/used/sale/haval/h6/1102547923-ebbf1cfd/,1 099 000 ₽,"В продаже Haval H6 4WD. 2 собственника! Отличное состояние как технически так и внешне. Оригинальный пробег, родной ПТС. Кузов полностью в родном окрасе! Полностью обслужен, вложений никаких не требует! 2 комплекта резины! Богатая комплектация: ABS, AIRBAG, ESP, климат-контроль 2 зоны, круиз-контроль, полный эл. пакет, эл. регулировка зеркал, кожаный руль + рычаг КПП, кожаный салон, подогрев сидений, подлокотник, датчики дождя/света, навигация, камера заднего вида, парктроники перед/зад, штатная аудиоподготовка с управлением на руле, литые диски, противотуманные фары. Автомобиль полностью обслужен, вложений никаких не требует. Бережная и аккуратная эксплуатация, без ДТП. Полный пакет документов и ключей.",https://avatars.mds.yandex.net/get-autoru-vos/4473469/37364fd73c72ec9f389b4611f7a471e6/1200x900n,внедорожник 5 дв.,чёрный,1.5 л / 143 л.с. / Бензин,1.5 л , 143 л.с. , Бензин,46 992 км,2016,механическая,2 владельца,Оригинал,полный,Левый,Не требует ремонта,Растаможен,20 февраля,1721,Haval H6,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/4473469/37364fd73c72ec9f389b4611f7a471e6/1200x900', 'km-age': 46992, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'H6', 'modelName': 'H6', 'power': 143, 'price': 1099000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'MECHANICAL', 'type': 'suv', 'year': 2016}","{'category': 'cars', 'mark': 'HAVAL', 'model': 'H6', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'MEDIUM', 'group': 'family', 'power': 143, 'year': 2014}",Б/у,Haval,H6,2014-2020,1.5 MT (143 л.с.) 4WD,Продавец
2021-04-15 12:04:03.310743+03:00,1618477443.0,Haval F7x I,Симферополь,Престиж Автомоторс Haval Симферополь,№ 1102916001,https://auto.ru/cars/used/sale/haval/f7x/1102916001-cde1c47a/,1 650 000 ₽,"Авто в состоянии нового, один владелец, куплен в нашем ДЦ, редкая комплектация Elite May 20.Комплектация «Elite»:• Антиблокировочная система• Антипробуксовочная система• Система курсовой устойчивости• Система распределения тормозных усилий• Система помощи при экстренном торможении• Датчик давления в шинах• ЭРА-ГЛОНАСС• Подушки безопасности водителя• Подушки безопасности пассажира• Боковые передние подушки безопасности• Блокировка замков задних дверей• Система крепления детских автокресел• Сигнализация• Иммобилайзер• Центральный замок• Бортовой компьютер• Круиз-контроль• Парктроник задний• Камера заднего вида• Система помощи при старте в гору• Система помощи при спуске с горы• Датчик света• Датчик дождя• Усилитель руля• Запуск двигателя с кнопки• Система доступа без ключа• Регулировка руля• Электрорегулировка сиденья водителя• Электростеклоподъемники передние и задние• Электропривод зеркал• Климат-контроль 1-зонный• Подогрев сидений водителя, пассажира и задних пассажиров• Подогрев руля• Обогрев зеркал• Обогрев зоны стеклоочистителей• CD• USB• MP3• Видео• Радио• TV• Функция Apple CarPlay• Функция Android Auto• Bluetooth• AUX• Колонки• Мультифункциональное рулевое колесо• Розетка 12V• Тканевая обивка салона• Темный салон• Кожаный руль• Складывающееся заднее сидение• Передний центральный подлокотник• Подрулевые лепестки переключения передач• Литые легкосплавные диски• Размер дисков 19″• Задние тонированные стекла• Рейлинги на крыше• Светодиодные фары• Противотуманные фары• Огни дневного хода• Корректор фар• Сервисная книжка• Свидетельство о регистрации• Руководство• Балонный ключ• Домкрат• 2 комплекта ключей• Комплект тканневых ковриков• Докатка",https://avatars.mds.yandex.net/get-autoru-vos/4710094/65d64ceeb215626d412a37e3f9545e73/1200x900n,внедорожник 5 дв.,чёрный,2.0 л / 190 л.с. / Бензин,2.0 л , 190 л.с. , Бензин,6 000 км,2020,роботизированная,1 владелец,Оригинал,передний,Левый,Не требует ремонта,Растаможен,24 марта,738,Haval F7x I,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/4710094/65d64ceeb215626d412a37e3f9545e73/1200x900', 'km-age': 6000, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'F7X', 'modelName': 'F7x', 'power': 190, 'price': 1650000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'ROBOT', 'type': 'suv', 'year': 2020}","{'category': 'cars', 'mark': 'HAVAL', 'model': 'F7X', 'state': 'new', 'class': 'J', 'type': 'suv', 'segment': 'MEDIUM', 'group': 'family', 'power': 190, 'year': 2019}",Б/у,Haval,F7x,I,2.0 AMT (190 л.с.),
2021-04-15 12:04:03.357519+03:00,1618477443.0,Haval H2 2014-2020,Архангельск,,№ 1100619298,https://auto.ru/cars/used/sale/haval/h2/1100619298-39d9cabf/,819 000 ₽,Отличный кроссовер. Заводится в любой мороз. Без вложений.,https://avatars.mds.yandex.net/get-autoru-vos/2164174/69bd218828e7aa82ad78dc53135d7414/1200x900n,внедорожник 5 дв.,красный,1.5 л / 150 л.с. / Бензин,1.5 л , 150 л.с. , Бензин,92 000 км,2015,автоматическая,3 или более,Оригинал,передний,Левый,Не требует ремонта,Растаможен,7 сентября 2020,1824,Haval H2,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/2164174/69bd218828e7aa82ad78dc53135d7414/1200x900', 'km-age': 92000, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'H2', 'modelName': 'H2', 'power': 150, 'price': 819000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2015}","{'category': 'cars', 'mark': 'HAVAL', 'model': 'H2', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'MEDIUM', 'group': 'family', 'power': 150, 'year': 2014}",Б/у,Haval,H2,2014-2020,1.5 AT (150 л.с.),Александр
2021-04-15 12:04:03.805158+03:00,1618477443.0,Haval F7 I,Ярославль,Автоцентр на Московском,№ 1102492832,https://auto.ru/cars/used/sale/haval/f7/1102492832-55754caf/,1 819 000 ₽,"Автомобиль не стоит на учете в РФ.﻿• Дневные ходовые огни• Парктроник• Обогрев сидений• Охранная система• Регулировка руля (в 2х пл.)• Подушки безопасности (фронтальные + боковые)• Подушки безопасности (фронтальные)• Вспомогательные системы (Помощи при спуске)• 3.5"" цветной экран на панели приборов• AUTOHOLD (Функция удерживания автомобиля на месте)• BA (Тормозной ассистент)• Антена в форме плавника• Аудиосистема с радио AM/FM , 6 динамиков• Безопасный электростеклоподъемник двери водителя• Блокировка дверей при трогании с места• Блокировка руля• Боковые электрозеркала с обогревом• Воздуховоды для пассажиров заднего ряда сидений• Вставки в интерьере темного цвета• Выдвижная шторка в багажнике• Галогеновые фары• Датчик внешней температуры• Дверные ручки окрашенные в цвет кузова• Задние ремни безопасности с преднатяжителями• Задние сиденья складываемые в пропорции 60:40• Задний дворник• Запуск двигателя кнопкой Push Start• Индикатор не пристегнутого ремня безопасности для всех пассажиров• Интерфейс Bluetooth для подключения мобильных устройств• Камера заднего вида с динамической разметкой• Крепления для детских сидений ISOFIX• Лампа в багажном отделении• Лампы для чтения• Макияжные зеркала в солнцезащитных козырьках с подсветкой• Механическая регулировка угла наклона спинок сидений второго ряда• Механическая регулировка фар• Мультимедийная система с 9.0"" цветным сенсорным дисплеем• Обогрев заднего стекла• Обогрев лобового стекла в зоне покоя щеток стеклоочистителя• Передние бескаркасные дворники• Передние ремни безопасности с преднатяжителями• Передний центральный подлокотник• Поддержка систем Apple Carplay / Android Auto для интеграции со смартфонами• Подстаканники в подлокотнике второго ряда сидений• Подстаканник на передней панели• Предупредительный сигнал открытой двери на панели приборов• Противотуманные фары с функцией освещения поворотов• Противотуманный фонарь• Разъемы USB (2 спереди, 1 сзади)• Регулировка передних ремней безопасности по высоте• Регулировка яркости подсветки приборной панели• Роботизированная коробка передач с двойным сцеплением, 7-ми ступенчатая• Салонное зеркало заднего вида с автоматическим затемнением (ECM)• Светодиодные задние фонари• Сиденье пассажира с механической регулировкой в 4 направлениях• Система бесключевого доступа• Система выбора режима движения Terrain Response - ЭКО, Спорт, Нормальный, Снег, Грязь, Песок (только для двигателя 2.0Т с полным приводом)• Система выбора режима движения - ЭКО, Спорт, Нормальный, Снег (только для двигателя 1.5 с передним и полным приводом и двигателя 2.0Т с передним приводом)• Система защиты от опрокидывания (RMI)• Система мониторинга давления в шинах TPMS• Система помощи на подъеме (HHC)• Складываемый задний подлокотник• Функция задержки выключения фар - сопровождение домой• Электрический стояночный тормоз (EPB)• Электронный джойстик коробки передач",https://avatars.mds.yandex.net/get-autoru-vos/4391738/ac5b31476d3d687c2828e5f0ada34dbc/1200x900n,внедорожник 5 дв.,чёрный,2.0 л / 190 л.с. / Бензин,2.0 л , 190 л.с. , Бензин,47 км,2020,роботизированная,1 владелец,Оригинал,полный,Левый,Не требует ремонта,Растаможен,15 февраля,837,Haval F7 I,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/4391738/ac5b31476d3d687c2828e5f0ada34dbc/1200x900', 'km-age': 47, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'F7', 'modelName': 'F7', 'power': 190, 'price': 1819000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'ROBOT', 'type': 'suv', 'year': 2020}","{'category': 'cars', 'mark': 'HAVAL', 'model': 'F7', 'state': 'new', 'class': 'J', 'type': 'suv', 'segment': 'MEDIUM', 'group': 'family', 'power': 190, 'year': 2019}",Б/у,Haval,F7,I,2.0 AMT (190 л.с.) 4WD,
2021-04-15 12:04:05.810555+03:00,1618477445.0,Haval H6 2014-2020,Нахабино,,№ 1101618530,https://auto.ru/cars/used/sale/haval/h6/1101618530-12cd08e6/,1 250 000 ₽,Комплект зимних шин в подарок. Своевременное обслуживание. Пройдены все ТО. Куплена не в кредит. Непрокуренный салон. Сервисная книжка. Не участвовала в ДТП. Комплект летних шин в подарок. Причина продажи — покупка квартиры,https://avatars.mds.yandex.net/get-autoru-vos/4441840/4ba308d5649d7b56872efc40ea6bd58b/1200x900n,внедорожник 5 дв.,чёрный,1.5 л / 143 л.с. / Бензин,1.5 л , 143 л.с. , Бензин,9 000 км,2019,автоматическая,1 владелец,Оригинал,передний,Левый,Не требует ремонта,Растаможен,17 ноября 2020,5436,Haval H6,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/4441840/4ba308d5649d7b56872efc40ea6bd58b/1200x900', 'km-age': 9000, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'H6', 'modelName': 'H6', 'power': 143, 'price': 1250000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2019}",{},Б/у,Haval,H6,2014-2020,1.5 AT (143 л.с.),МАРИЯ
2021-04-15 12:04:06.910932+03:00,1618477446.0,Haval F7 I,Губкинский,,№ 1095106926,https://auto.ru/cars/used/sale/haval/f7/1095106926-8f908ff3/,1 700 000 ₽,"Куплен у официального дилера в ноябре 2019 Есть сервисная книжка. Кузов в родной краске. Не участвовал в ДТП. В салоне не курили. Летняя резина в комплекте. Полный комплект ключей и документов. Бережная эксплуатация. Дополнительно: коврики салона, сигнализация с обратной связью и автозапуском, дефлектора, защита двигателя, локеры передние задние, в общем допов на 150 т.р. Продажа в связи с покупкой дома. От машины не избавляюсь. Торг у капота. Вся интересующая информация по телефону до 22:00 часов",https://avatars.mds.yandex.net/get-verba/1030388/2a0000016e20ecc8a0e7bc58fa787c4b6f91/cattouch,внедорожник 5 дв.,чёрный,1.5 л / 150 л.с. / Бензин,1.5 л , 150 л.с. , Бензин,3 164 км,2019,роботизированная,1 владелец,Оригинал,полный,Левый,Не требует ремонта,Растаможен,12 января 2020,2175,Haval F7 I,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-verba/1030388/2a0000016e20ecc8a0e7bc58fa787c4b6f91/cattouch', 'km-age': 3164, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'F7', 'modelName': 'F7', 'power': 150, 'price': 1700000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'ROBOT', 'type': 'suv', 'year': 2019}",{},Б/у,Haval,F7,I,1.5 AMT (150 л.с.) 4WD,Частное лицо
2021-04-15 12:04:04.788738+03:00,1618477444.0,Haval H2 2014-2020,Рязань,,№ 1100852848,https://auto.ru/cars/used/sale/haval/h2/1100852848-c5969446/,1 050 000 ₽,Торг уместен ! Комплект зимней и летний  резины на диска в комплекте . R18 ,https://avatars.mds.yandex.net/get-autoru-vos/1574485/ee97c3c716042f18d3046d26bee00574/1200x900n,внедорожник 5 дв.,белый,1.5 л / 150 л.с. / Бензин,1.5 л , 150 л.с. , Бензин,34 000 км,2016,автоматическая,1 владелец,Оригинал,передний,Левый,Не требует ремонта,Растаможен,18 сентября 2020,4598,Haval H2,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/1574485/ee97c3c716042f18d3046d26bee00574/1200x900', 'km-age': 34000, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'H2', 'modelName': 'H2', 'power': 150, 'price': 1050000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2016}","{'category': 'cars', 'mark': 'HAVAL', 'model': 'H2', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'MEDIUM', 'group': 'family', 'power': 150, 'year': 2014}",Б/у,Haval,H2,2014-2020,1.5 AT (150 л.с.),Частное лицо
2021-04-15 12:04:04.754789+03:00,1618477444.0,Haval H5 I,Москва,,№ 1102618505,https://auto.ru/cars/used/sale/haval/h5/1102618505-23c9a82b/,1 500 000 ₽,Идеальный обработаный,https://avatars.mds.yandex.net/get-autoru-vos/4372543/fd43e85fb1a9a6b1b1e2356f5516bde5/1200x900n,внедорожник 5 дв.,белый,2.0 л / 150 л.с. / Бензин,2.0 л , 150 л.с. , Бензин,10 000 км,2020,механическая,1 владелец,Оригинал,полный,Левый,Не требует ремонта,Растаможен,28 февраля,1821,Haval H5 I,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/4372543/fd43e85fb1a9a6b1b1e2356f5516bde5/1200x900', 'km-age': 10000, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'H5', 'modelName': 'H5', 'power': 150, 'price': 1500000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'MECHANICAL', 'type': 'suv', 'year': 2020}","{'category': 'cars', 'mark': 'HAVAL', 'model': 'H5', 'state': 'new', 'class': 'J', 'type': 'suv', 'segment': 'MEDIUM', 'group': 'family', 'power': 150, 'year': 2020}",Б/у,Haval,H5,I,2.0 MT (150 л.с.) 4WD,Игорь
2021-04-15 12:04:07.047274+03:00,1618477447.0,Haval H2 2014-2020,Лениногорск,,№ 1102321981,https://auto.ru/cars/used/sale/haval/h2/1102321981-deb1f240/,1 200 000 ₽,состояние нового авто,https://avatars.mds.yandex.net/get-verba/1030388/2a000001609d0944b2c4c3f718f5eb48773d/cattouch,внедорожник 5 дв.,коричневый,1.5 л / 150 л.с. / Бензин,1.5 л , 150 л.с. , Бензин,30 000 км,2019,механическая,1 владелец,Оригинал,полный,Левый,Не требует ремонта,Растаможен,30 января,313,Haval H2,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-verba/1030388/2a000001609d0944b2c4c3f718f5eb48773d/cattouch', 'km-age': 30000, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'H2', 'modelName': 'H2', 'power': 150, 'price': 1200000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'MECHANICAL', 'type': 'suv', 'year': 2019}",{},Б/у,Haval,H2,2014-2020,1.5 MT (150 л.с.) 4WD,Частное лицо
2021-04-15 12:04:07.930402+03:00,1618477447.0,Haval H6 2014-2020,Владимир,Техцентр Гранд Селект,№ 1102909670,https://auto.ru/cars/used/sale/haval/h6/1102909670-20cbf398/,1 199 000 ₽,"АВТОМОБИЛЬ принят по программе Trade-In.Автомобиль в наличии! Получить подробную информацию можно у менеджеров по указанному номеру телефона в объявлении.Если у Вас нет возможности приехать к нам в Автосалон, Вы можете заказать у менеджера дополнительные фото понравившегося автомобиля.Все автомобили с пробегом проходят комплексную диагностику, проверку юридической чистоты и предпродажную подготовку.Полный пакет документов при оформлении сделки. Никаких скрытых платежей и комиссий. Данный автомобиль возможно приобрести в кредит!-заявка рассматривается в течении одного дня-кредит предоставляется при наличии двух основных документов(паспорт, водительское удостоверение или СНИЛС)-первоначальным взносом может послужить Ваш автомобиль - страхование автомобиля на месте- дальнейшее сервисное обслуживание на наших тех.станциях -оформить продленную гарантию на автомобиль Техцентр Гранд Селект предоставляет большой выбор торговых марок авто с пробегом .У нас вы можете воспользоваться услугами:-обмен вашего автомобиля на автомобиль с нашей площадки -выкуп авто-комиссионная продажа-подбор автомобиляРежим работы:пн.-пт.: с 9:00 до 20:00сб.-вс.: с 9:00 до 17:00. [hhoeobd:06178]",https://avatars.mds.yandex.net/get-autoru-vos/2072137/3ee7eaa3a8b8693610b6f3af704d760e/1200x900n,внедорожник 5 дв.,коричневый,1.5 л / 143 л.с. / Бензин,1.5 л , 143 л.с. , Бензин,26 000 км,2019,автоматическая,1 владелец,Оригинал,передний,Левый,Не требует ремонта,Растаможен,23 марта,907,Haval H6,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/2072137/3ee7eaa3a8b8693610b6f3af704d760e/1200x900', 'km-age': 26000, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'H6', 'modelName': 'H6', 'power': 143, 'price': 1199000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2019}",{},Б/у,Haval,H6,2014-2020,1.5 AT (143 л.с.),
2021-04-15 12:04:05.777160+03:00,1618477445.0,Haval H6 2014-2020,Москва,,№ 1102615277,https://auto.ru/cars/used/sale/haval/h6/1102615277-07acd45d/,1 300 000 ₽,"Продаю HAVAL H6 2019г.в. Куплен в конце 2019г. 6 МКП,зимняя шипованная резина+комплект летней резины. Пробег 30000км,все ТО у официального дилера.Комплектация полная+люк.Сделано сразу после покупки повторная антикорозийная обработка днища,порогов. EVA коврики.Тонировка.1 владелец. Автомобиль без вложений,полный уход за машиной.Не такси,не доставка,машина выходного дня.Отдам фаркоп для установки. Рассмотрю предложение обмена на участок с домом( Солнечногорский,Клинский районы).",https://avatars.mds.yandex.net/get-autoru-vos/3910839/0e4cad39e9ccc9ac70e751d0ac764230/1200x900n,внедорожник 5 дв.,серый,1.5 л / 143 л.с. / Бензин,1.5 л , 143 л.с. , Бензин,30 000 км,2019,механическая,1 владелец,Оригинал,полный,Левый,Не требует ремонта,Растаможен,27 февраля,1257,Haval H6,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/3910839/0e4cad39e9ccc9ac70e751d0ac764230/1200x900', 'km-age': 30000, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'H6', 'modelName': 'H6', 'power': 143, 'price': 1300000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'MECHANICAL', 'type': 'suv', 'year': 2019}","{'category': 'cars', 'mark': 'HAVAL', 'model': 'H6', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'MEDIUM', 'group': 'family', 'power': 143, 'year': 2014}",Б/у,Haval,H6,2014-2020,1.5 MT (143 л.с.) 4WD,Алексей
2021-04-15 12:04:05.252998+03:00,1618477445.0,Haval F7 I,Пермь,,№ 1102308899,https://auto.ru/cars/used/sale/haval/f7/1102308899-58c7dabe/,1 650 000 ₽,"Состояние нового автомобиля, дополнительное оборудование от дилера-, тонировка, чехлы, колеса 19. ",https://avatars.mds.yandex.net/get-autoru-vos/4476278/614043065b99fa999d49fd7d728fe41e/1200x900n,внедорожник 5 дв.,синий,2.0 л / 190 л.с. / Бензин,2.0 л , 190 л.с. , Бензин,12 000 км,2020,роботизированная,1 владелец,Оригинал,полный,Левый,Не требует ремонта,Растаможен,29 января,1182,Haval F7 I,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/4476278/614043065b99fa999d49fd7d728fe41e/1200x900', 'km-age': 12000, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'F7', 'modelName': 'F7', 'power': 190, 'price': 1650000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'ROBOT', 'type': 'suv', 'year': 2020}","{'category': 'cars', 'mark': 'HAVAL', 'model': 'F7', 'state': 'new', 'class': 'J', 'type': 'suv', 'segment': 'MEDIUM', 'group': 'family', 'power': 190, 'year': 2019}",Б/у,Haval,F7,I,2.0 AMT (190 л.с.) 4WD,Николай
2021-04-15 12:04:05.485822+03:00,1618477445.0,Haval H6 2014-2020,Учалы,,№ 1102874683,https://auto.ru/cars/used/sale/haval/h6/1102874683-ef6cea91/,1 230 000 ₽,"Продам HAVAL H6, полная комплектация. Современный комфортный, просторный автомобиль. Своевременно обслуживался. Не участвовал в ДТП. За машиной следил. В салоне не курили. Летняя резина в комплекте. Установлено защита поддона, передних и задних бамперов, подножка. Сигнализация с автозапуском с обратной связью и GPS. Полный комплект ключей и документов. Обмен не интересует. Возможен торг при осмотре. От машины не избавляюсь, продажа в связи с приобретением недвижимости. Звонить с 08:00 до 21:00. Если не взял трубку пишите в ватсап, перезвоню.",https://avatars.mds.yandex.net/get-autoru-vos/3933340/d12f3f0f4a14f1675d59cb9f812dbdc6/1200x900n,внедорожник 5 дв.,серый,1.5 л / 143 л.с. / Бензин,1.5 л , 143 л.с. , Бензин,44 200 км,2019,автоматическая,1 владелец,Оригинал,передний,Левый,Не требует ремонта,Растаможен,20 марта,417,Haval H6,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/3933340/d12f3f0f4a14f1675d59cb9f812dbdc6/1200x900', 'km-age': 44200, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'H6', 'modelName': 'H6', 'power': 143, 'price': 1230000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2019}","{'category': 'cars', 'mark': 'HAVAL', 'model': 'H6', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'MEDIUM', 'group': 'family', 'power': 143, 'year': 2014}",Б/у,Haval,H6,2014-2020,1.5 AT (143 л.с.),s.baga.81
2021-04-15 12:04:08.332696+03:00,1618477448.0,Haval F7 I,Москва,,№ 1103099867,https://auto.ru/cars/used/sale/haval/f7/1103099867-bce8d8f2/,1 500 000 ₽,Практически новый..,https://avatars.mds.yandex.net/get-autoru-vos/4145772/692d1c0f0b8cd7a5b22e600cb0479c84/1200x900n,внедорожник 5 дв.,чёрный,2.0 л / 190 л.с. / Бензин,2.0 л , 190 л.с. , Бензин,6 000 км,2019,роботизированная,1 владелец,Оригинал,передний,Левый,Не требует ремонта,Растаможен,7 апреля,3814,Haval F7 I,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/4145772/692d1c0f0b8cd7a5b22e600cb0479c84/1200x900', 'km-age': 6000, 'mark': 'HAVAL', 'markName': 'Haval', 'model': 'F7', 'modelName': 'F7', 'power': 190, 'price': 1500000, 'routeCategory': 'cars', 'segment': 'MEDIUM', 'state': 'used', 'transmission': 'ROBOT', 'type': 'suv', 'year': 2019}",{},Б/у,Haval,F7,I,2.0 AMT (190 л.с.),Алексей
