flight_id,flight_no,time_departure,city,airport,flight_time,delay_time,d_coordinates,a_coordinates,airplane,count_seats,count_tickets,total_amount,fare_conditions,seat_no,amount
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,19F,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,20A,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,20B,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,20C,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,20D,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,20E,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,20F,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,21A,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,21B,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,21C,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,21D,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,21E,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,21F,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,22A,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,22B,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,22C,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,22D,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,22E,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,22F,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,23A,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,23B,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,23C,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,23D,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,23E,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,23F,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,4A,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,4B,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,4C,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,4D,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,4E,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,4F,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,5A,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,5B,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,5C,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,5D,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,5E,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,5F,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,6A,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,6B,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,6C,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,6D,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,6E,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,6F,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,7A,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,7B,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,7C,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,7D,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,7E,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,7F,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,8A,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,8B,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,8C,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,8D,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,8E,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,8F,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,9A,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,9B,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,9C,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,9D,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,9E,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,9F,12200.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,1A,36600.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,1C,36600.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,1D,36600.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,1F,36600.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,2A,36600.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,2C,36600.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,2D,36600.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,2F,36600.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,3A,36600.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,3C,36600.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,3D,36600.00
136389,PG0252,2017-01-18T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Business,3F,36600.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,10B,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,10C,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,10D,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,10E,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,11A,13400.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,11B,13400.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,11C,13400.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,11D,13400.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,11E,13400.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,11F,13400.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,12A,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,12B,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,12C,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,12D,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,12E,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,12F,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,13A,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,13B,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,13C,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,13D,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,13E,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,13F,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,14A,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,14B,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,14C,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,14D,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,14E,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,14F,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,15A,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,15B,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,15C,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,15D,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,15E,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,15F,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,16A,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,16B,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,16C,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,16D,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,16E,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,16F,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,17A,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,17B,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,17C,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,17D,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,17E,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,17F,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,18A,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,18B,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,18C,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,18D,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,18E,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,18F,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,19A,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,19B,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,19C,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,19D,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,19E,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,19F,12200.00
136403,PG0252,2017-02-20T10:05:00Z,Москва,SVO,100.0,0.0,37.3473014831539984:45.002101898192997,37.4146000000000001:55.9725990000000024,Boeing 737-300,130,129,1873800.00,Economy,20A,12200.00
